ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
21037,23572,1,2023-07-01,1,3,21,224,5,59059,1,0
21038,23573,2,2023-07-17,1,25,200,2222,49,59062,1,0
21039,23573,1,2023-07-11,1,25,200,2222,49,59061,1,0
21040,23575,1,2022-04-29,1,3,20,215,6,59067,1,0
21041,23575,2,2022-04-14,1,3,20,215,6,59069,1,0
21042,23577,1,2022-05-16,1,19,140,1531,38,59075,1,0
21043,23578,1,2023-06-25,1,30,234,2606,60,59076,1,0
21044,23579,1,2023-02-09,1,14,105,1162,27,59079,1,0
21045,23581,1,2025-08-21,1,15,112,1234,30,59083,1,0
21046,23582,1,2025-02-20,1,25,196,2173,49,59085,1,0
21047,23582,1,2025-02-05,1,25,196,2173,49,59087,1,0
21048,23583,1,2025-10-27,1,17,127,1398,33,59088,1,0
21049,23585,1,2026-06-28,1,28,218,2417,56,59093,1,0
21050,23586,1,2026-04-04,1,7,44,481,13,59095,1,0
21051,23586,2,2026-04-28,1,7,44,481,13,59094,1,0
21052,23587,1,2023-07-21,1,11,79,864,22,59097,1,0
21053,23588,1,2026-04-14,1,29,232,2589,58,59098,1,0
21054,23589,1,2022-07-08,1,4,28,311,8,59099,1,0
21055,23590,1,2022-06-02,1,14,103,1142,28,59100,1,0
21056,23591,1,2022-06-22,1,22,169,1850,44,59103,1,0
21057,23591,1,2022-06-23,1,22,169,1850,44,59102,1,0
21058,23593,1,2024-03-05,1,15,111,1220,29,59109,1,0
21059,23594,1,2023-02-03,1,7,46,492,13,59111,1,0
21060,23595,1,2024-05-24,1,22,165,1794,43,59113,1,0
21061,23596,1,2025-06-13,1,30,234,2602,60,59115,1,0
21062,23597,1,2022-12-30,1,12,86,943,24,59118,1,0
21063,23597,1,2023-01-17,1,12,86,943,24,59117,1,0
21064,23602,2,2023-04-28,1,31,240,2665,61,59130,1,1
21065,23603,1,2023-02-02,1,17,127,1395,34,59132,1,0
21066,23605,1,2026-06-07,1,7,45,484,13,59137,1,0
21067,23607,1,2025-04-24,1,15,112,1233,29,59143,1,0
21068,23608,1,2022-07-01,1,29,225,2497,57,59145,1,0
21069,23610,2,2026-01-30,1,12,85,934,24,59148,1,0
21070,23611,1,2022-06-17,1,9,61,652,17,59152,1,0
21071,23613,1,2025-08-01,1,15,116,1287,29,59156,1,0
21072,23614,1,2023-01-15,1,12,89,980,24,59157,1,0
21073,23614,1,2022-12-30,1,12,89,980,24,59158,1,0
21074,23616,1,2025-03-27,1,24,182,1999,48,59163,1,0
21075,23618,1,2026-04-07,1,30,235,2617,59,59169,1,0
21076,23618,1,2026-04-13,1,30,235,2617,59,59171,1,0
21077,23621,1,2026-01-15,1,22,165,1794,43,59181,1,0
21078,23622,1,2025-03-28,1,16,125,1389,32,59183,1,0
21079,23623,1,2025-11-26,1,26,203,2250,51,59188,1,0
21080,23624,1,2022-10-12,1,10,69,751,20,59189,1,0
21081,23624,1,2022-09-19,1,10,69,751,20,59191,1,0
21082,23627,1,2026-03-23,1,4,25,265,8,59196,1,0
21083,23628,2,2024-05-23,1,10,69,759,19,59197,1,0
21084,23629,1,2026-06-24,1,8,57,624,15,59200,1,0
21085,23629,1,2026-05-04,1,8,57,624,15,59199,1,0
21086,23630,1,2024-12-14,1,6,38,408,11,59201,1,0
21087,23630,2,2024-12-25,1,6,38,408,11,59203,1,0
21088,23632,1,2025-04-05,1,21,155,1689,42,59207,1,0
21089,23632,1,2025-04-24,1,21,155,1689,42,59205,1,0
21090,23633,2,2024-03-13,1,19,141,1555,37,59208,1,0
21091,23635,1,2023-08-14,1,17,130,1432,33,59210,1,0
21092,23638,2,2022-10-22,1,17,127,1400,33,59221,1,0
21093,23639,1,2023-07-13,1,3,20,218,5,59225,1,0
21094,23639,1,2023-08-04,1,3,20,218,5,59224,1,0
21095,23640,1,2023-10-06,1,27,216,2402,54,59227,1,0
21096,23642,2,2023-05-05,1,16,118,1294,31,59235,1,0
21097,23642,1,2023-04-25,1,16,118,1294,31,59234,1,0
21098,23643,1,2026-05-17,1,4,27,299,7,59238,1,0
21099,23645,2,2022-09-30,1,10,68,730,20,59243,1,0
21100,23647,1,2022-06-07,1,20,146,1585,39,59247,1,0
21101,23647,1,2022-07-09,1,20,146,1585,39,59246,1,0
21102,23653,1,2024-12-12,1,2,15,163,4,59261,1,0
21103,23653,1,2024-10-30,1,2,15,163,4,59260,1,0
21104,23654,1,2023-10-21,1,11,78,848,22,59262,1,0
21105,23656,1,2023-08-07,1,23,179,1968,45,59268,1,0
21106,23656,1,2023-08-10,1,23,179,1968,45,59265,1,0
21107,23657,1,2023-03-10,1,18,134,1471,35,59270,1,0
21108,23657,1,2023-03-03,1,18,134,1471,35,59269,1,0
21109,23658,1,2025-08-22,1,26,203,2258,52,59272,1,0
21110,23658,1,2025-09-19,1,26,203,2258,52,59271,1,0
21111,23659,1,2023-09-16,1,23,179,1976,45,59273,1,0
21112,23661,2,2024-02-07,1,27,216,2407,54,59280,1,0
21113,23661,2,2024-02-26,1,27,216,2407,54,59278,1,0
21114,23662,2,2022-11-25,1,12,91,1004,24,59283,1,0
21115,23663,1,2023-11-20,1,2,14,154,4,59284,1,0
21116,23663,1,2023-11-13,1,2,14,154,4,59285,1,0
21117,23664,1,2023-06-19,1,4,27,301,8,59290,1,0
21118,23664,1,2023-05-24,1,4,27,301,8,59288,1,0
21119,23666,1,2022-11-21,1,5,35,386,9,59294,1,0
21120,23667,1,2026-06-28,1,14,104,1157,28,59296,1,0
21121,23668,1,2022-09-04,1,18,136,1503,36,59297,1,0
21122,23670,1,2023-03-22,1,2,13,145,3,59303,1,0
21123,23670,1,2023-02-16,1,2,13,145,3,59302,1,0
21124,23671,2,2024-01-23,1,28,221,2458,56,59305,1,0
21125,23672,1,2026-06-07,1,29,226,2503,58,59309,1,0
21126,23676,2,2025-11-11,1,18,138,1520,36,59320,1,0
21127,23677,2,2026-05-20,1,29,225,2494,58,59326,1,0
21128,23679,2,2022-11-28,1,28,221,2454,55,59330,1,0
21129,23680,1,2023-06-16,1,3,22,242,5,59331,1,0
21130,23680,1,2023-07-06,1,3,22,242,5,59333,1,0
21131,23681,1,2024-09-11,1,31,242,2698,62,59337,1,0
21132,23683,1,2023-05-23,1,28,220,2446,56,59339,1,0
21133,23685,1,2026-01-31,1,11,78,849,21,59345,1,0
21134,23686,1,2026-02-11,1,30,236,2634,60,59348,1,0
21135,23687,1,2026-06-28,1,10,71,778,19,59352,1,0
21136,23687,1,2026-06-13,1,10,71,778,19,59350,1,0
21137,23689,1,2026-01-07,1,9,62,674,18,59356,1,0
21138,23689,1,2025-12-24,1,9,62,674,18,59355,1,0
21139,23690,1,2025-04-21,1,25,199,2214,50,59357,1,0
21140,23691,2,2022-03-18,1,5,30,327,10,59359,1,0
21141,23692,1,2022-10-09,1,15,111,1222,30,59363,1,0
21142,23693,1,2022-06-08,1,23,173,1875,45,59365,1,0
21143,23693,1,2022-06-09,1,23,173,1875,45,59364,1,0
21144,23695,1,2022-03-24,1,17,130,1435,34,59369,1,0
21145,23695,1,2022-04-25,1,17,130,1435,34,59370,1,0
21146,23699,1,2026-05-08,1,31,240,2670,62,59382,1,0
21147,23699,1,2026-04-25,1,31,240,2670,62,59384,1,0
21148,23701,2,2025-05-29,1,12,89,981,23,59389,1,0
21149,23702,2,2022-10-06,1,14,107,1196,27,59391,1,0
21150,23703,2,2025-06-14,1,25,197,2187,49,59392,1,0
21151,23704,2,2022-03-14,1,23,172,1866,46,59393,1,0
21152,23705,1,2025-06-23,1,16,123,1351,32,59395,1,0
21153,23705,1,2025-06-11,1,16,123,1351,32,59394,1,0
21154,23707,1,2025-07-24,1,31,240,2666,62,59399,1,0
21155,23707,1,2025-08-27,1,31,240,2666,62,59398,1,0
21156,23708,2,2022-11-03,1,10,75,827,19,59401,1,0
21157,23709,1,2026-06-28,1,30,234,2602,59,59403,1,0
21158,23710,1,2026-01-04,1,1,7,69,2,59407,1,0
21159,23710,1,2026-01-27,1,1,7,69,2,59408,1,0
21160,23711,1,2025-05-29,1,23,176,1929,45,59410,1,0
21161,23711,1,2025-07-06,1,23,176,1929,45,59409,1,0
21162,23712,2,2026-05-05,1,25,195,2167,49,59412,1,0
21163,23712,1,2026-04-14,1,25,195,2167,49,59414,1,0
21164,23713,1,2023-06-01,1,27,211,2335,54,59417,1,0
21165,23713,1,2023-06-29,1,27,211,2335,54,59415,1,0
21166,23714,2,2024-12-15,1,22,169,1842,44,59419,1,0
21167,23715,1,2025-04-25,1,7,43,469,14,59423,1,0
21168,23716,1,2025-01-26,1,6,39,424,12,59424,1,0
21169,23716,1,2025-01-26,1,6,39,424,12,59425,1,0
21170,23717,1,2024-09-24,1,17,130,1428,34,59427,1,0
21171,23717,1,2024-09-12,1,17,130,1428,34,59426,1,0
21172,23720,1,2026-03-31,1,23,174,1901,46,59435,1,0
21173,23720,1,2026-04-13,1,23,174,1901,46,59434,1,0
21174,23722,1,2024-01-30,1,22,168,1832,44,59440,1,0
21175,23722,1,2024-02-25,1,22,168,1832,44,59441,1,0
21176,23723,1,2026-03-18,1,8,54,595,15,59442,1,0
21177,23724,1,2023-03-22,1,2,17,191,3,59446,1,0
21178,23724,1,2023-05-01,1,2,17,191,3,59445,1,0
21179,23727,1,2025-06-04,1,29,225,2501,57,59450,1,0
21180,23728,1,2022-07-18,1,11,78,854,22,59452,1,1
21181,23729,1,2023-10-31,1,15,116,1286,29,59455,1,0
21182,23729,2,2023-10-02,1,15,116,1286,29,59454,1,0
21183,23731,1,2025-03-29,1,29,230,2564,57,59463,1,0
21184,23731,1,2025-04-06,1,29,230,2564,57,59462,1,0
21185,23732,1,2023-10-19,1,16,125,1375,32,59465,1,0
21186,23733,1,2024-04-18,1,16,121,1327,31,59470,1,0
21187,23735,1,2025-07-22,1,26,205,2279,51,59473,1,0
21188,23735,1,2025-06-28,1,26,205,2279,51,59472,1,0
21189,23739,2,2024-01-18,1,24,183,2010,48,59481,1,0
21190,23739,1,2024-01-11,1,24,183,2010,48,59480,1,0
21191,23742,1,2025-11-22,1,12,92,1021,23,59486,1,0
21192,23743,1,2022-09-28,1,26,203,2246,52,59488,1,1
21193,23744,1,2023-03-20,1,5,32,348,9,59489,1,0
21194,23744,1,2023-04-17,1,5,32,348,9,59491,1,0
21195,23747,2,2022-11-25,1,29,225,2501,58,59499,1,0
21196,23748,1,2025-01-24,1,12,90,996,23,59501,1,0
21197,23749,2,2025-08-28,1,24,185,2034,47,59502,1,0
21198,23749,1,2025-09-15,1,24,185,2034,47,59503,1,0
21199,23750,1,2026-03-16,1,24,182,2004,48,59505,1,0
21200,23750,1,2026-02-19,1,24,182,2004,48,59504,1,0
21201,23751,1,2023-11-05,1,28,221,2451,55,59510,1,0
21202,23751,1,2023-09-24,1,28,221,2451,55,59508,1,0
21203,23752,1,2025-04-20,1,18,137,1510,35,59512,1,0
21204,23753,1,2023-10-05,1,15,114,1264,29,59515,1,0
21205,23753,1,2023-09-05,1,15,114,1264,29,59513,1,0
21206,23754,1,2022-10-23,1,11,81,896,22,59519,1,0
21207,23754,2,2022-09-26,1,11,81,896,22,59516,1,0
21208,23755,1,2024-06-27,1,21,154,1669,42,59522,1,0
21209,23756,1,2022-03-03,1,11,78,849,22,59525,1,0
21210,23756,2,2022-02-13,1,11,78,849,22,59523,1,0
21211,23757,1,2024-09-20,1,2,18,202,4,59527,1,0
21212,23758,2,2024-02-17,1,15,111,1226,29,59528,1,0
21213,23759,1,2024-12-19,1,1,3,23,2,59530,1,0
21214,23760,1,2026-04-17,1,27,210,2323,53,59532,1,0
21215,23761,2,2025-03-05,1,3,23,255,6,59533,1,0
21216,23764,2,2026-06-28,1,23,177,1937,45,59540,1,0
21217,23764,1,2026-06-16,1,23,177,1937,45,59538,1,0
21218,23765,1,2023-03-29,1,7,47,510,13,59542,1,0
21219,23765,1,2023-05-02,1,7,47,510,13,59544,1,0
21220,23767,1,2025-01-26,1,13,98,1085,25,59549,1,0
21221,23767,1,2025-02-15,1,13,98,1085,25,59550,1,0
21222,23768,1,2025-06-13,1,27,213,2356,54,59551,1,0
21223,23768,1,2025-07-17,1,27,213,2356,54,59552,1,0
21224,23771,1,2026-06-28,1,7,43,466,14,59562,1,0
21225,23772,1,2026-03-16,1,9,64,693,18,59566,1,0
21226,23775,1,2025-06-25,1,26,207,2307,52,59574,1,0
21227,23775,2,2025-07-20,1,26,207,2307,52,59572,1,0
21228,23776,2,2023-11-26,1,21,154,1681,41,59576,1,0
21229,23776,2,2023-10-20,1,21,154,1681,41,59575,1,0
21230,23783,1,2026-06-28,1,29,232,2589,58,59594,1,0
21231,23785,1,2024-02-22,1,17,130,1433,33,59599,1,0
21232,23786,1,2026-04-14,1,5,30,327,9,59600,1,0
21233,23789,1,2025-03-02,1,4,25,266,8,59610,1,0
21234,23790,1,2026-01-26,1,23,179,1976,46,59615,1,0
21235,23790,1,2026-03-12,1,23,179,1976,46,59613,1,0
21236,23792,2,2024-07-30,1,3,23,246,5,59620,1,0
21237,23793,1,2025-04-03,1,25,198,2203,50,59621,1,0
21238,23794,1,2022-11-12,1,30,236,2636,60,59627,1,0
21239,23794,1,2022-12-02,1,30,236,2636,60,59625,1,0
21240,23795,1,2023-12-11,1,29,224,2484,58,59631,1,0
21241,23796,1,2022-06-02,1,29,227,2523,57,59633,1,0
21242,23796,1,2022-06-06,1,29,227,2523,57,59632,1,0
21243,23799,1,2024-09-03,1,10,73,805,20,59639,1,0
21244,23800,1,2024-10-16,1,1,9,106,1,59641,1,0
21245,23800,2,2024-09-02,1,1,9,106,1,59640,1,0
21246,23802,1,2022-10-31,1,6,40,440,11,59648,1,0
21247,23802,1,2022-12-11,1,6,40,440,11,59646,1,0
21248,23803,2,2024-04-21,1,3,20,214,5,59649,1,0
21249,23805,2,2024-10-22,1,23,179,1971,45,59654,1,0
21250,23806,1,2025-06-08,1,12,84,918,24,59657,1,0
21251,23810,2,2023-07-27,1,30,235,2625,59,59663,1,0
21252,23812,2,2026-02-24,1,23,174,1904,46,59667,1,0
21253,23814,2,2023-05-17,1,14,106,1187,27,59670,1,0
21254,23815,1,2026-06-13,1,12,84,918,24,59672,1,0
21255,23815,1,2026-06-05,1,12,84,918,24,59674,1,0
21256,23816,1,2026-03-29,1,17,128,1409,34,59675,1,0
21257,23816,1,2026-03-25,1,17,128,1409,34,59677,1,0
21258,23817,2,2024-04-08,1,5,30,324,9,59678,1,0
21259,23818,1,2025-06-10,1,11,82,904,22,59679,1,0
21260,23819,1,2022-12-21,1,8,57,620,16,59682,1,0
21261,23820,1,2022-07-25,1,14,101,1117,27,59683,1,0
21262,23821,1,2023-09-13,1,11,81,891,22,59685,1,0
21263,23822,1,2023-09-14,1,22,168,1839,43,59688,1,0
21264,23822,1,2023-09-16,1,22,168,1839,43,59689,1,0
21265,23823,1,2026-02-27,1,27,210,2329,54,59690,1,0
21266,23824,1,2024-01-07,1,1,5,51,2,59693,1,0
21267,23826,1,2023-06-29,1,20,146,1588,40,59696,1,0
21268,23826,1,2023-06-27,1,20,146,1588,40,59697,1,0
21269,23827,2,2026-04-03,1,2,13,153,3,59698,1,0
21270,23830,1,2024-04-18,1,5,33,356,9,59705,1,0
21271,23830,1,2024-04-01,1,5,33,356,9,59706,1,0
21272,23833,1,2026-04-30,1,21,157,1711,42,59714,1,0
21273,23835,1,2024-04-02,1,3,20,211,5,59721,1,0
21274,23836,2,2025-01-03,1,31,241,2682,62,59722,1,0
21275,23836,2,2025-01-04,1,31,241,2682,62,59723,1,0
21276,23838,1,2024-08-26,1,6,40,446,12,59729,1,0
21277,23838,1,2024-08-09,1,6,40,446,12,59730,1,0
21278,23839,2,2025-11-09,1,15,116,1289,30,59732,1,0
21279,23840,1,2024-03-18,1,5,35,384,10,59734,1,0
21280,23843,1,2022-06-27,1,26,206,2289,51,59742,1,0
21281,23843,2,2022-06-25,1,26,206,2289,51,59741,1,0
21282,23844,1,2024-06-08,1,17,130,1434,33,59745,1,0
21283,23846,1,2022-11-17,1,30,236,2633,60,59749,1,0
21284,23846,2,2022-11-01,1,30,236,2633,60,59748,1,0
21285,23849,1,2025-04-05,1,30,234,2610,59,59756,1,0
21286,23849,1,2025-03-27,1,30,234,2610,59,59755,1,0
21287,23850,2,2024-11-13,1,27,214,2376,54,59760,1,0
21288,23850,2,2024-11-11,1,27,214,2376,54,59758,1,0
21289,23853,1,2022-03-02,1,21,155,1693,41,59766,1,0
21290,23854,1,2023-10-09,1,7,47,509,13,59767,1,1
21291,23855,1,2022-11-04,1,27,210,2325,54,59771,1,0
21292,23856,2,2025-03-09,1,24,183,2012,48,59773,1,0
21293,23856,1,2025-02-11,1,24,183,2012,48,59775,1,0
21294,23858,1,2024-08-18,1,13,95,1045,25,59779,1,0
21295,23859,1,2024-05-19,1,4,28,307,8,59781,1,0
21296,23863,1,2025-04-27,1,19,141,1551,37,59791,1,0
21297,23863,1,2025-05-21,1,19,141,1551,37,59794,1,0
21298,23866,1,2025-01-06,1,27,213,2364,53,59800,1,0
21299,23869,1,2023-04-16,1,25,192,2124,49,59806,1,0
21300,23870,1,2025-12-04,1,9,64,699,17,59809,1,0
21301,23872,1,2024-02-15,1,29,224,2478,57,59814,1,0
21302,23872,1,2024-01-30,1,29,224,2478,57,59816,1,0
21303,23873,1,2022-11-07,1,9,66,717,17,59818,1,0
21304,23873,1,2022-11-29,1,9,66,717,17,59820,1,0
21305,23875,2,2024-10-11,1,5,32,350,9,59823,1,0
21306,23875,1,2024-11-04,1,5,32,350,9,59824,1,0
21307,23876,1,2023-04-29,1,27,213,2357,54,59826,1,0
21308,23877,2,2026-01-18,1,29,225,2502,57,59829,1,0
21309,23877,1,2026-01-24,1,29,225,2502,57,59827,1,0
21310,23878,2,2024-06-06,1,21,156,1695,41,59830,1,0
21311,23879,2,2024-03-28,1,29,230,2566,58,59833,1,0
21312,23879,1,2024-03-27,1,29,230,2566,58,59832,1,0
21313,23880,1,2024-03-30,1,14,108,1210,28,59834,1,0
21314,23880,1,2024-03-09,1,14,108,1210,28,59835,1,0
21315,23881,2,2026-06-28,1,5,30,328,9,59837,1,0
21316,23881,1,2026-06-15,1,5,30,328,9,59838,1,0
21317,23885,1,2023-02-15,1,25,194,2155,50,59849,1,0
21318,23888,1,2026-06-28,1,21,159,1738,42,59859,1,0
21319,23888,1,2026-06-28,1,21,159,1738,42,59858,1,0
21320,23889,1,2026-03-31,1,5,30,327,10,59862,1,0
21321,23890,1,2025-07-03,1,28,221,2452,56,59865,1,0
21322,23890,1,2025-06-09,1,28,221,2452,56,59863,1,0
21323,23891,1,2024-06-25,1,29,228,2538,58,59868,1,0
21324,23893,1,2025-11-20,1,9,61,652,17,59873,1,0
21325,23895,2,2025-11-01,1,30,237,2644,59,59878,1,0
21326,23898,1,2023-02-18,1,10,74,814,19,59885,1,0
21327,23899,1,2023-07-05,1,18,135,1491,35,59889,1,0
21328,23901,1,2025-12-03,1,14,103,1135,28,59895,1,0
21329,23901,1,2025-11-20,1,14,103,1135,28,59894,1,0
21330,23903,2,2022-07-06,1,14,106,1192,27,59900,1,0
21331,23904,1,2026-06-28,1,5,31,333,10,59904,1,0
21332,23906,1,2023-05-13,1,14,107,1195,27,59910,1,0
21333,23909,1,2024-10-28,1,12,84,917,23,59916,1,0
21334,23910,2,2023-01-22,1,22,163,1767,43,59918,1,0
21335,23910,1,2023-01-21,1,22,163,1767,43,59920,1,0
21336,23911,1,2026-02-11,1,24,184,2031,48,59922,1,0
21337,23911,1,2026-02-16,1,24,184,2031,48,59921,1,0
21338,23912,2,2023-11-01,1,17,127,1394,33,59926,1,0
21339,23913,1,2025-06-10,1,24,188,2085,48,59927,1,0
21340,23914,1,2024-01-09,1,26,202,2232,51,59928,1,0
21341,23916,1,2026-05-13,1,10,73,810,19,59934,1,0
21342,23917,1,2023-09-27,1,13,98,1079,25,59937,1,0
21343,23917,1,2023-10-14,1,13,98,1079,25,59938,1,0
21344,23918,1,2026-06-28,1,31,242,2699,62,59941,1,0
21345,23920,1,2025-05-26,1,7,46,501,13,59946,1,0
21346,23925,1,2024-04-02,1,7,43,467,14,59959,1,0
21347,23929,1,2023-12-07,1,21,154,1681,42,59969,1,0
21348,23930,1,2022-08-17,1,11,81,895,22,59971,1,0
21349,23930,1,2022-09-12,1,11,81,895,22,59970,1,0
21350,23933,1,2026-02-08,1,29,229,2547,57,59980,1,0
21351,23934,1,2025-02-04,1,6,41,452,11,59983,1,0
21352,23934,1,2025-01-05,1,6,41,452,11,59985,1,0
21353,23936,1,2022-12-25,1,15,110,1214,29,59988,1,1
21354,23937,1,2023-09-15,1,14,108,1207,28,59992,1,0
21355,23938,1,2024-09-25,1,17,129,1419,33,59995,1,0
21356,23938,2,2024-09-10,1,17,129,1419,33,59996,1,0
21357,23939,2,2025-07-23,1,18,134,1470,35,59997,1,0
21358,23939,2,2025-08-09,1,18,134,1470,35,59999,1,0
21359,23940,1,2025-01-20,1,3,23,247,6,60001,1,0
21360,23940,2,2024-12-27,1,3,23,247,6,60003,1,0
21361,23941,1,2023-09-16,1,10,70,764,20,60006,1,0
21362,23943,2,2022-11-08,1,21,155,1688,42,60010,1,0
21363,23944,1,2024-08-21,1,11,80,880,21,60013,1,0
21364,23944,1,2024-08-31,1,11,80,880,21,60014,1,0
21365,23945,1,2026-06-06,1,20,152,1658,40,60015,1,0
21366,23946,1,2024-03-24,1,2,14,154,3,60018,1,0
21367,23948,1,2025-07-03,1,19,140,1527,37,60022,1,0
21368,23948,2,2025-06-23,1,19,140,1527,37,60020,1,0
21369,23949,1,2023-05-22,1,1,2,12,2,60023,1,0
21370,23950,1,2025-10-16,1,3,23,255,5,60024,1,0
21371,23951,1,2023-11-29,1,2,17,191,4,60026,1,0
21372,23951,1,2023-11-13,1,2,17,191,4,60027,1,0
21373,23953,2,2022-06-15,1,28,218,2417,55,60032,1,0
21374,23954,2,2022-10-23,1,27,210,2323,53,60033,1,0
21375,23955,1,2022-02-15,1,19,141,1555,37,60034,1,0
21376,23956,2,2023-07-31,1,26,206,2287,52,60036,1,0
21377,23956,1,2023-09-06,1,26,206,2287,52,60035,1,0
21378,23957,1,2025-06-24,1,1,10,111,1,60040,1,0
21379,23957,1,2025-06-12,1,1,10,111,1,60039,1,0
21380,23958,2,2026-02-13,1,25,193,2136,50,60043,1,0
21381,23960,2,2025-10-29,1,24,187,2068,48,60047,1,0
21382,23961,1,2026-03-14,1,25,197,2192,50,60053,1,0
21383,23962,1,2025-03-13,1,4,25,276,7,60055,1,0
21384,23962,2,2025-04-29,1,4,25,276,7,60056,1,0
21385,23963,2,2024-03-23,1,9,66,717,18,60058,1,0
21386,23965,1,2025-10-02,1,4,28,317,7,60061,1,0
21387,23966,2,2026-05-17,1,1,9,106,2,60065,1,1
21388,23966,2,2026-05-19,1,1,9,106,2,60064,1,0
21389,23969,1,2024-07-23,1,29,229,2545,57,60073,1,0
21390,23971,1,2023-09-28,1,27,215,2388,54,60078,1,0
21391,23971,1,2023-09-30,1,27,215,2388,54,60076,1,0
21392,23972,2,2026-06-28,1,28,220,2447,56,60080,1,0
21393,23972,1,2026-06-28,1,28,220,2447,56,60082,1,0
21394,23973,1,2026-06-28,1,22,164,1780,44,60083,1,0
21395,23975,2,2023-01-08,1,21,159,1732,41,60090,1,0
21396,23976,1,2022-08-02,1,14,102,1128,27,60091,1,0
21397,23977,2,2023-05-01,1,7,44,481,13,60092,1,0
21398,23978,1,2026-03-22,1,11,79,872,21,60094,1,0
21399,23978,1,2026-03-12,1,11,79,872,21,60095,1,0
21400,23981,1,2024-11-06,1,29,226,2509,57,60101,1,0
21401,23981,2,2024-11-10,1,29,226,2509,57,60102,1,0
21402,23983,1,2026-03-16,1,27,211,2331,53,60107,1,0
21403,23984,1,2026-03-03,1,14,103,1143,27,60110,1,0
21404,23984,1,2026-03-04,1,14,103,1143,27,60109,1,0
21405,23985,1,2023-03-30,1,20,152,1657,40,60111,1,0
21406,23987,1,2023-05-01,1,26,203,2255,52,60116,1,0
21407,23987,1,2023-05-04,1,26,203,2255,52,60115,1,0
21408,23989,1,2023-05-31,1,13,97,1064,26,60122,1,0
21409,23990,1,2025-11-08,1,15,114,1254,29,60124,1,0
21410,23993,2,2024-04-10,1,28,218,2414,55,60130,1,0
21411,23995,1,2025-05-28,1,5,30,331,10,60134,1,0
21412,23995,1,2025-04-28,1,5,30,331,10,60136,1,0
21413,23998,1,2024-11-06,1,30,235,2615,60,60143,1,0
21414,24001,2,2024-07-03,1,5,34,376,10,60152,1,0
21415,24001,1,2024-06-06,1,5,34,376,10,60151,1,0
21416,24002,2,2024-01-15,1,19,140,1530,37,60153,1,0
21417,24004,1,2022-12-07,1,8,57,625,15,60156,1,0
21418,24005,1,2025-07-17,1,26,202,2243,52,60160,1,0
21419,24005,1,2025-08-12,1,26,202,2243,52,60159,1,0
21420,24007,1,2023-03-17,1,17,127,1398,33,60165,1,0
21421,24007,2,2023-02-13,1,17,127,1398,33,60164,1,0
21422,24008,1,2024-02-26,1,8,53,578,16,60166,1,0
21423,24010,2,2025-06-15,1,18,132,1454,36,60174,1,0
21424,24010,1,2025-06-03,1,18,132,1454,36,60171,1,0
21425,24011,1,2025-07-13,1,8,53,574,15,60175,1,0
21426,24012,1,2023-12-25,1,27,209,2321,53,60179,1,0
21427,24013,1,2023-08-30,1,25,196,2172,50,60183,1,0
21428,24014,1,2026-05-24,1,26,207,2304,52,60185,1,0
21429,24015,2,2023-10-05,1,2,18,208,3,60186,1,0
21430,24016,1,2022-06-20,1,20,145,1575,40,60190,1,0
21431,24017,1,2024-07-30,1,22,169,1849,43,60191,1,0
21432,24018,1,2023-05-26,1,4,28,316,7,60194,1,0
21433,24020,2,2023-12-20,1,3,21,229,5,60201,1,0
21434,24020,1,2023-12-10,1,3,21,229,5,60199,1,0
21435,24023,1,2026-04-01,1,26,204,2267,51,60209,1,0
21436,24024,1,2024-02-18,1,1,7,77,2,60210,1,0
21437,24025,2,2022-03-21,1,9,63,677,17,60213,1,0
21438,24027,1,2026-04-23,1,1,5,57,1,60220,1,0
21439,24028,1,2022-06-10,1,9,63,680,18,60222,1,0
21440,24031,2,2024-02-03,1,7,46,498,13,60228,1,0
21441,24031,1,2024-01-10,1,7,46,498,13,60227,1,0
21442,24033,1,2026-03-11,1,20,149,1617,40,60232,1,0
21443,24034,1,2026-02-02,1,18,133,1457,35,60235,1,0
21444,24036,1,2024-06-12,1,8,55,608,16,60240,1,0
21445,24037,1,2026-05-25,1,26,206,2290,52,60241,1,0
21446,24037,2,2026-05-22,1,26,206,2290,52,60242,1,0
21447,24041,1,2022-05-08,1,10,75,828,20,60254,1,0
21448,24042,2,2025-03-17,1,25,191,2111,50,60255,1,0
21449,24043,1,2024-01-18,1,2,13,147,3,60257,1,0
21450,24045,1,2024-11-01,1,15,113,1245,30,60263,1,0
21451,24045,1,2024-11-06,1,15,113,1245,30,60262,1,0
21452,24047,1,2022-12-04,1,25,191,2106,49,60266,1,0
21453,24048,2,2025-07-20,1,2,16,178,3,60267,1,0
21454,24049,1,2024-11-21,1,25,192,2125,50,60272,1,0
21455,24050,1,2023-07-18,1,2,17,190,3,60277,1,0
21456,24050,1,2023-07-09,1,2,17,190,3,60276,1,0
21457,24052,1,2022-10-08,1,12,86,943,23,60280,1,0
21458,24052,1,2022-10-14,1,12,86,943,23,60279,1,0
21459,24053,1,2023-06-28,1,27,211,2339,54,60282,1,0
21460,24055,2,2025-06-07,1,29,228,2531,58,60286,1,0
21461,24055,1,2025-06-27,1,29,228,2531,58,60287,1,0
