CSID,CaseMasterID,csdate,cstype,PolicePersonID
14135,25907,2024-05-30 00:00:00,A,281
14136,25908,2026-05-31 00:00:00,A,1032
14137,25909,2026-06-28 00:00:00,A,2634
14138,25913,2026-06-04 00:00:00,A,959
14139,25914,2025-01-01 00:00:00,B,1814
14140,25917,2022-06-08 00:00:00,C,1071
14141,25919,2022-05-08 00:00:00,A,1435
14142,25921,2026-06-28 00:00:00,A,1232
14143,25922,2025-09-10 00:00:00,A,2024
14144,25926,2026-05-15 00:00:00,A,191
14145,25929,2024-09-30 00:00:00,A,218
14146,25930,2026-06-28 00:00:00,A,1569
14147,25931,2026-05-17 00:00:00,A,1236
14148,25932,2025-04-09 00:00:00,A,1030
14149,25934,2026-02-19 00:00:00,A,1321
14150,25938,2023-12-23 00:00:00,B,1557
14151,25940,2025-10-20 00:00:00,A,1458
14152,25942,2024-07-17 00:00:00,A,936
14153,25947,2026-04-21 00:00:00,A,890
14154,25950,2022-06-05 00:00:00,A,636
14155,25955,2026-05-01 00:00:00,A,1726
14156,25956,2022-05-16 00:00:00,A,2545
14157,25957,2023-10-27 00:00:00,B,1584
14158,25958,2025-12-27 00:00:00,A,1701
14159,25960,2022-11-29 00:00:00,A,1021
14160,25961,2026-05-06 00:00:00,A,814
14161,25963,2023-05-17 00:00:00,A,2201
14162,25974,2023-12-08 00:00:00,A,1234
14163,25976,2022-10-29 00:00:00,A,391
14164,25977,2024-12-23 00:00:00,B,1047
14165,25978,2023-09-04 00:00:00,A,2149
14166,25980,2022-07-01 00:00:00,A,1814
14167,25985,2024-12-13 00:00:00,A,2255
14168,25987,2026-06-28 00:00:00,A,1567
14169,25988,2023-06-20 00:00:00,B,521
14170,25989,2025-11-20 00:00:00,A,531
14171,25991,2026-04-15 00:00:00,A,2553
14172,25993,2023-09-18 00:00:00,A,215
14173,25995,2026-01-04 00:00:00,B,1569
14174,25996,2023-12-30 00:00:00,C,2669
14175,25999,2024-11-16 00:00:00,A,2163
14176,26001,2025-06-30 00:00:00,A,1225
14177,26002,2024-01-10 00:00:00,C,460
14178,26003,2024-05-15 00:00:00,A,2379
14179,26004,2023-01-15 00:00:00,A,484
14180,26014,2025-05-27 00:00:00,A,2178
14181,26015,2025-08-23 00:00:00,A,904
14182,26016,2023-07-12 00:00:00,A,655
14183,26017,2023-07-01 00:00:00,A,2457
14184,26018,2026-04-30 00:00:00,A,850
14185,26019,2022-06-17 00:00:00,A,1548
14186,26023,2026-06-28 00:00:00,A,2004
14187,26024,2024-02-14 00:00:00,A,1682
14188,26025,2024-11-01 00:00:00,C,1869
14189,26026,2023-10-24 00:00:00,A,930
14190,26027,2023-04-29 00:00:00,B,2671
14191,26028,2024-02-02 00:00:00,A,881
14192,26031,2024-11-24 00:00:00,C,415
14193,26032,2022-10-02 00:00:00,A,255
14194,26033,2022-10-04 00:00:00,A,2461
14195,26034,2024-07-05 00:00:00,B,187
14196,26035,2023-07-22 00:00:00,A,129
14197,26036,2025-04-26 00:00:00,A,1043
14198,26037,2024-07-04 00:00:00,A,1560
14199,26038,2024-12-08 00:00:00,A,1244
14200,26042,2025-02-21 00:00:00,B,210
14201,26044,2024-08-29 00:00:00,A,283
14202,26048,2023-05-21 00:00:00,A,2099
14203,26050,2024-07-09 00:00:00,A,2088
14204,26052,2026-05-01 00:00:00,A,1431
14205,26054,2025-02-17 00:00:00,B,2646
14206,26055,2026-06-28 00:00:00,A,2653
14207,26056,2023-06-24 00:00:00,B,2237
14208,26057,2022-09-09 00:00:00,A,1708
14209,26058,2023-04-24 00:00:00,A,1190
14210,26060,2025-09-28 00:00:00,A,1115
14211,26061,2024-03-22 00:00:00,A,2316
14212,26063,2025-10-19 00:00:00,B,773
14213,26064,2023-03-31 00:00:00,A,1540
14214,26065,2024-11-08 00:00:00,A,42
14215,26066,2026-06-28 00:00:00,A,1461
14216,26068,2024-10-13 00:00:00,A,320
14217,26073,2023-11-19 00:00:00,A,326
14218,26076,2025-10-25 00:00:00,C,899
14219,26077,2023-10-05 00:00:00,A,2072
14220,26080,2023-04-16 00:00:00,C,223
14221,26082,2024-05-27 00:00:00,C,519
14222,26084,2022-12-03 00:00:00,A,2531
14223,26093,2022-06-26 00:00:00,A,504
14224,26094,2022-06-10 00:00:00,A,865
14225,26095,2023-03-22 00:00:00,A,2212
14226,26097,2024-10-21 00:00:00,B,346
14227,26099,2024-05-09 00:00:00,A,1970
14228,26100,2024-08-11 00:00:00,A,421
14229,26101,2025-12-13 00:00:00,A,501
14230,26107,2024-04-04 00:00:00,C,2516
14231,26109,2023-08-12 00:00:00,B,1995
14232,26110,2024-05-26 00:00:00,A,870
14233,26113,2024-10-19 00:00:00,C,867
14234,26114,2026-04-30 00:00:00,B,2323
14235,26115,2022-10-22 00:00:00,A,1833
14236,26118,2022-12-30 00:00:00,A,907
14237,26122,2023-04-19 00:00:00,A,320
14238,26123,2025-01-06 00:00:00,A,169
14239,26125,2023-12-17 00:00:00,A,2564
14240,26126,2026-06-28 00:00:00,A,1565
14241,26129,2026-06-28 00:00:00,A,1370
14242,26131,2025-05-25 00:00:00,A,559
14243,26133,2024-09-03 00:00:00,A,738
14244,26134,2022-07-26 00:00:00,A,1149
14245,26136,2022-08-06 00:00:00,A,2683
14246,26137,2022-05-26 00:00:00,A,291
14247,26138,2024-11-15 00:00:00,A,1884
14248,26139,2023-11-10 00:00:00,A,2459
14249,26140,2025-04-09 00:00:00,B,2615
14250,26142,2026-02-13 00:00:00,A,2026
14251,26143,2025-12-24 00:00:00,A,2535
14252,26145,2023-07-09 00:00:00,A,446
14253,26147,2025-07-27 00:00:00,A,1323
14254,26149,2025-01-09 00:00:00,A,1652
14255,26150,2025-03-08 00:00:00,B,2476
14256,26151,2026-06-27 00:00:00,C,371
14257,26153,2025-04-07 00:00:00,B,2346
14258,26155,2023-03-02 00:00:00,A,2268
14259,26156,2026-06-28 00:00:00,A,1544
14260,26157,2022-08-05 00:00:00,C,1751
14261,26158,2023-11-04 00:00:00,C,1409
14262,26160,2025-05-24 00:00:00,A,426
14263,26162,2023-10-03 00:00:00,C,2177
14264,26163,2026-06-28 00:00:00,C,940
14265,26165,2025-08-11 00:00:00,C,638
14266,26167,2022-05-05 00:00:00,A,1751
14267,26169,2025-10-16 00:00:00,B,1786
14268,26175,2023-03-12 00:00:00,A,356
14269,26176,2023-08-19 00:00:00,A,462
14270,26178,2025-11-06 00:00:00,B,653
14271,26179,2023-01-15 00:00:00,B,1258
14272,26180,2023-03-03 00:00:00,A,168
14273,26181,2026-04-22 00:00:00,A,1210
14274,26182,2026-05-06 00:00:00,C,1508
14275,26185,2025-12-04 00:00:00,B,2269
14276,26187,2022-12-11 00:00:00,A,2458
14277,26189,2026-01-28 00:00:00,A,45
14278,26190,2023-08-05 00:00:00,A,862
14279,26191,2026-01-27 00:00:00,C,482
14280,26192,2026-05-18 00:00:00,A,675
14281,26193,2026-06-28 00:00:00,A,217
14282,26194,2026-05-30 00:00:00,B,2617
14283,26195,2025-05-21 00:00:00,A,1784
14284,26196,2023-02-21 00:00:00,A,1225
14285,26199,2024-06-12 00:00:00,A,2289
14286,26201,2023-07-17 00:00:00,C,442
14287,26202,2026-03-04 00:00:00,A,1668
14288,26203,2023-10-24 00:00:00,A,145
14289,26206,2026-04-05 00:00:00,A,120
14290,26210,2026-06-14 00:00:00,A,721
14291,26213,2024-03-24 00:00:00,B,659
14292,26214,2022-12-30 00:00:00,A,1509
14293,26216,2023-03-08 00:00:00,A,2601
14294,26217,2024-06-16 00:00:00,A,496
14295,26220,2025-09-07 00:00:00,A,392
14296,26222,2023-10-29 00:00:00,B,1595
14297,26223,2024-08-04 00:00:00,A,53
14298,26225,2026-05-10 00:00:00,A,1454
14299,26226,2026-06-05 00:00:00,A,1064
14300,26227,2026-06-02 00:00:00,A,1530
14301,26229,2023-08-29 00:00:00,A,323
14302,26230,2026-04-24 00:00:00,A,2022
14303,26231,2024-08-18 00:00:00,A,95
14304,26232,2025-06-11 00:00:00,C,1524
14305,26233,2024-02-27 00:00:00,C,2339
14306,26234,2023-01-01 00:00:00,A,408
14307,26236,2024-12-08 00:00:00,A,1440
14308,26237,2022-09-25 00:00:00,A,2143
14309,26238,2023-12-17 00:00:00,C,282
14310,26239,2022-09-15 00:00:00,A,659
14311,26240,2022-06-16 00:00:00,A,296
14312,26241,2022-08-06 00:00:00,B,762
14313,26243,2024-07-19 00:00:00,C,1195
14314,26245,2026-06-28 00:00:00,A,2510
14315,26246,2024-08-02 00:00:00,A,215
14316,26247,2024-04-24 00:00:00,C,2232
14317,26249,2023-06-06 00:00:00,A,2478
14318,26250,2025-11-19 00:00:00,A,2441
14319,26251,2026-04-30 00:00:00,A,334
14320,26252,2026-06-28 00:00:00,A,1733
14321,26254,2023-07-16 00:00:00,A,15
14322,26255,2022-05-23 00:00:00,A,1908
14323,26256,2022-05-10 00:00:00,A,281
14324,26257,2025-08-11 00:00:00,A,2563
14325,26258,2023-09-14 00:00:00,C,2521
14326,26259,2023-03-14 00:00:00,A,1736
14327,26260,2023-05-29 00:00:00,A,935
14328,26261,2026-05-02 00:00:00,A,814
14329,26264,2024-07-14 00:00:00,A,287
14330,26270,2024-12-26 00:00:00,A,2639
14331,26271,2025-10-22 00:00:00,A,140
14332,26273,2025-11-04 00:00:00,A,1462
14333,26276,2025-03-06 00:00:00,C,1291
14334,26277,2025-04-02 00:00:00,A,619
14335,26278,2026-01-05 00:00:00,A,1628
14336,26280,2025-04-14 00:00:00,C,743
14337,26283,2025-08-02 00:00:00,A,232
14338,26285,2022-11-14 00:00:00,B,2606
14339,26286,2026-04-04 00:00:00,A,2414
14340,26287,2024-10-12 00:00:00,A,912
14341,26289,2025-08-31 00:00:00,B,180
14342,26290,2024-09-18 00:00:00,B,1719
14343,26291,2026-06-24 00:00:00,A,483
14344,26292,2024-12-20 00:00:00,C,1188
14345,26297,2026-04-06 00:00:00,C,387
14346,26298,2023-08-03 00:00:00,A,486
14347,26299,2024-04-29 00:00:00,C,1631
14348,26301,2024-08-11 00:00:00,A,896
14349,26302,2026-06-28 00:00:00,A,1045
14350,26303,2023-04-13 00:00:00,A,627
14351,26304,2023-10-27 00:00:00,A,237
14352,26305,2024-10-26 00:00:00,C,1565
14353,26307,2026-03-21 00:00:00,A,495
14354,26308,2026-03-21 00:00:00,A,1730
14355,26309,2023-07-17 00:00:00,A,2626
14356,26310,2023-11-25 00:00:00,A,1281
14357,26311,2023-10-27 00:00:00,A,819
14358,26314,2023-12-05 00:00:00,A,2411
14359,26316,2022-08-26 00:00:00,C,1498
14360,26318,2025-10-02 00:00:00,A,2610
14361,26320,2026-06-08 00:00:00,C,233
14362,26321,2026-06-28 00:00:00,A,2091
14363,26325,2022-09-14 00:00:00,A,2334
14364,26328,2025-10-22 00:00:00,A,1588
14365,26329,2023-12-12 00:00:00,C,2488
14366,26330,2026-06-28 00:00:00,C,1951
14367,26331,2024-09-19 00:00:00,A,1555
14368,26333,2023-07-25 00:00:00,A,2352
14369,26334,2022-04-13 00:00:00,C,2448
14370,26337,2025-08-17 00:00:00,A,1621
14371,26338,2026-02-14 00:00:00,A,2065
14372,26341,2022-06-11 00:00:00,A,1313
14373,26343,2022-08-02 00:00:00,A,1572
14374,26345,2025-04-03 00:00:00,A,957
14375,26347,2023-05-12 00:00:00,B,1665
14376,26348,2024-08-29 00:00:00,A,1780
14377,26351,2022-09-21 00:00:00,A,1588
14378,26352,2023-10-19 00:00:00,A,1418
14379,26353,2026-06-28 00:00:00,A,1540
14380,26356,2024-01-24 00:00:00,A,1384
14381,26358,2025-09-03 00:00:00,C,429
14382,26359,2022-10-12 00:00:00,C,636
14383,26360,2026-06-28 00:00:00,C,146
14384,26361,2025-07-29 00:00:00,B,1672
14385,26362,2022-12-22 00:00:00,A,1397
14386,26365,2023-10-23 00:00:00,A,1888
14387,26366,2024-09-23 00:00:00,B,2327
14388,26368,2023-09-28 00:00:00,A,1487
14389,26369,2026-04-16 00:00:00,B,2691
14390,26370,2022-12-24 00:00:00,A,2335
14391,26371,2026-06-28 00:00:00,A,2633
14392,26372,2026-06-28 00:00:00,A,1292
14393,26378,2025-05-17 00:00:00,C,1667
14394,26381,2025-04-12 00:00:00,A,2056
14395,26382,2025-10-12 00:00:00,A,1365
14396,26383,2026-05-02 00:00:00,B,2007
14397,26384,2026-06-15 00:00:00,A,179
14398,26386,2022-11-14 00:00:00,C,2417
14399,26387,2026-03-02 00:00:00,A,1218
14400,26388,2023-08-01 00:00:00,B,500
14401,26390,2026-06-28 00:00:00,A,89
14402,26391,2024-12-27 00:00:00,A,785
14403,26393,2026-06-28 00:00:00,A,449
14404,26396,2024-03-23 00:00:00,A,1999
14405,26398,2024-06-21 00:00:00,A,374
14406,26399,2023-06-15 00:00:00,B,1895
14407,26401,2023-03-09 00:00:00,A,2617
14408,26402,2024-03-20 00:00:00,A,1980
14409,26406,2025-05-20 00:00:00,A,1127
14410,26409,2022-04-07 00:00:00,A,1730
14411,26410,2023-09-05 00:00:00,A,763
14412,26411,2025-05-14 00:00:00,A,680
14413,26412,2024-10-11 00:00:00,A,1587
14414,26414,2025-12-23 00:00:00,A,1439
14415,26416,2026-06-21 00:00:00,A,183
14416,26417,2024-02-08 00:00:00,C,179
14417,26418,2026-06-28 00:00:00,B,286
14418,26420,2022-11-07 00:00:00,A,1439
14419,26421,2023-03-18 00:00:00,A,1490
14420,26422,2023-05-21 00:00:00,C,1557
14421,26423,2026-01-20 00:00:00,A,1602
14422,26425,2026-05-08 00:00:00,B,2650
14423,26426,2025-08-20 00:00:00,B,1053
14424,26427,2025-01-15 00:00:00,A,379
14425,26428,2023-07-26 00:00:00,A,1456
14426,26430,2024-08-19 00:00:00,B,1552
14427,26431,2023-12-31 00:00:00,A,1861
14428,26432,2022-06-25 00:00:00,B,1164
14429,26437,2024-09-05 00:00:00,A,443
14430,26438,2024-04-09 00:00:00,A,1711
14431,26440,2025-07-17 00:00:00,A,2006
14432,26442,2023-06-15 00:00:00,A,1763
14433,26443,2025-05-20 00:00:00,A,1192
14434,26445,2026-06-04 00:00:00,A,2672
14435,26446,2026-06-28 00:00:00,A,326
14436,26447,2025-11-26 00:00:00,A,2011
14437,26448,2022-12-02 00:00:00,A,1478
14438,26452,2025-06-08 00:00:00,C,466
14439,26453,2026-02-22 00:00:00,A,2284
14440,26457,2023-04-09 00:00:00,A,2700
14441,26459,2025-01-08 00:00:00,A,213
14442,26460,2025-04-13 00:00:00,A,2314
14443,26461,2023-08-20 00:00:00,C,1063
14444,26465,2023-10-19 00:00:00,A,1050
14445,26466,2024-04-17 00:00:00,A,310
14446,26468,2024-06-04 00:00:00,A,2467
14447,26470,2026-06-28 00:00:00,A,1705
14448,26471,2023-11-15 00:00:00,A,1557
14449,26472,2023-01-30 00:00:00,A,1897
14450,26474,2022-06-06 00:00:00,C,646
14451,26475,2023-05-26 00:00:00,A,1642
14452,26477,2026-06-28 00:00:00,C,2495
14453,26478,2026-06-28 00:00:00,A,1138
14454,26479,2026-06-24 00:00:00,C,2225
14455,26480,2023-04-26 00:00:00,B,156
14456,26481,2026-06-28 00:00:00,A,321
14457,26484,2023-06-27 00:00:00,A,303
14458,26485,2026-03-31 00:00:00,B,2195
14459,26488,2025-03-09 00:00:00,A,1061
14460,26489,2022-05-10 00:00:00,A,271
14461,26490,2025-03-17 00:00:00,A,1743
14462,26491,2022-05-15 00:00:00,A,191
14463,26493,2026-05-13 00:00:00,B,1082
14464,26494,2022-11-04 00:00:00,A,832
14465,26495,2023-05-29 00:00:00,C,1371
14466,26496,2026-06-28 00:00:00,A,894
14467,26498,2024-03-21 00:00:00,A,1235
14468,26500,2026-02-18 00:00:00,A,2433
14469,26501,2025-08-04 00:00:00,B,1270
14470,26503,2026-06-28 00:00:00,C,2032
14471,26504,2024-07-02 00:00:00,C,1244
14472,26505,2025-01-13 00:00:00,A,1996
14473,26506,2025-07-02 00:00:00,A,455
14474,26507,2025-02-03 00:00:00,A,1508
14475,26510,2026-02-21 00:00:00,C,488
14476,26511,2026-06-18 00:00:00,C,493
14477,26513,2023-04-30 00:00:00,A,2433
14478,26514,2024-06-29 00:00:00,C,871
14479,26515,2023-05-10 00:00:00,A,270
14480,26516,2026-04-07 00:00:00,A,2697
14481,26518,2026-06-28 00:00:00,A,1691
14482,26519,2024-07-27 00:00:00,A,883
14483,26520,2025-01-16 00:00:00,A,1984
14484,26523,2024-08-16 00:00:00,A,1948
14485,26524,2022-09-08 00:00:00,C,2339
14486,26526,2024-03-04 00:00:00,A,1415
14487,26528,2026-03-24 00:00:00,A,549
14488,26529,2025-06-22 00:00:00,A,1748
14489,26530,2023-10-17 00:00:00,A,680
14490,26532,2024-08-24 00:00:00,C,2044
14491,26534,2022-10-03 00:00:00,C,2689
14492,26535,2023-05-05 00:00:00,A,1072
14493,26537,2023-03-22 00:00:00,C,2252
14494,26540,2026-06-28 00:00:00,B,1451
14495,26541,2025-04-20 00:00:00,A,1609
14496,26546,2026-06-28 00:00:00,C,1387
14497,26547,2026-06-07 00:00:00,A,2431
14498,26548,2024-03-25 00:00:00,A,2084
14499,26551,2026-06-28 00:00:00,A,446
14500,26552,2026-06-28 00:00:00,A,968
14501,26553,2024-07-21 00:00:00,B,443
14502,26555,2023-12-25 00:00:00,A,1841
14503,26559,2025-12-16 00:00:00,A,256
14504,26561,2026-03-17 00:00:00,A,1835
14505,26562,2025-12-13 00:00:00,C,135
14506,26564,2023-07-17 00:00:00,A,853
14507,26565,2026-06-28 00:00:00,A,1201
14508,26566,2025-11-15 00:00:00,A,950
14509,26567,2026-04-29 00:00:00,C,2623
14510,26568,2023-01-06 00:00:00,A,2148
14511,26570,2024-10-15 00:00:00,A,779
14512,26571,2024-01-05 00:00:00,A,1648
14513,26574,2026-06-28 00:00:00,B,2100
14514,26575,2026-06-28 00:00:00,A,839
14515,26577,2024-03-17 00:00:00,A,2518
14516,26578,2025-04-16 00:00:00,A,398
14517,26580,2023-04-21 00:00:00,A,596
14518,26583,2024-02-28 00:00:00,A,1489
14519,26584,2023-01-20 00:00:00,A,2017
14520,26585,2025-12-18 00:00:00,A,2638
14521,26586,2023-03-30 00:00:00,A,910
14522,26587,2022-11-25 00:00:00,A,2665
14523,26589,2026-02-13 00:00:00,A,1784
14524,26591,2025-03-10 00:00:00,B,166
14525,26592,2026-06-28 00:00:00,A,141
14526,26593,2023-06-22 00:00:00,B,2664
14527,26595,2023-09-29 00:00:00,A,2218
14528,26598,2023-06-27 00:00:00,A,2462
14529,26599,2026-06-24 00:00:00,A,2249
14530,26601,2025-06-04 00:00:00,A,2622
14531,26602,2024-05-26 00:00:00,A,802
14532,26603,2023-12-17 00:00:00,A,2425
14533,26605,2022-09-28 00:00:00,B,896
14534,26607,2026-04-08 00:00:00,A,1428
14535,26608,2025-12-31 00:00:00,A,643
14536,26610,2022-10-16 00:00:00,A,1438
14537,26615,2024-08-14 00:00:00,A,1964
14538,26617,2025-03-09 00:00:00,B,2528
14539,26618,2024-06-20 00:00:00,A,206
14540,26620,2026-05-26 00:00:00,B,423
14541,26621,2023-08-30 00:00:00,C,1067
14542,26622,2023-10-01 00:00:00,B,1354
14543,26623,2023-12-24 00:00:00,A,177
14544,26626,2026-05-22 00:00:00,A,473
14545,26627,2024-12-11 00:00:00,C,1007
14546,26629,2025-06-04 00:00:00,A,1077
14547,26630,2022-07-20 00:00:00,C,861
14548,26632,2025-04-11 00:00:00,A,2634
14549,26634,2025-06-10 00:00:00,C,1351
14550,26636,2023-03-07 00:00:00,A,2451
14551,26638,2022-10-04 00:00:00,A,408
14552,26641,2023-12-01 00:00:00,B,602
14553,26643,2024-10-03 00:00:00,A,338
14554,26651,2026-06-27 00:00:00,B,510
14555,26652,2023-03-10 00:00:00,A,596
14556,26655,2022-03-16 00:00:00,A,1194
14557,26656,2026-06-28 00:00:00,A,442
14558,26657,2026-05-02 00:00:00,A,1640
14559,26658,2026-06-28 00:00:00,A,1245
14560,26659,2025-07-24 00:00:00,B,1533
14561,26660,2022-10-10 00:00:00,C,2096
14562,26661,2024-02-15 00:00:00,A,1222
14563,26663,2023-09-05 00:00:00,C,1563
14564,26664,2025-11-29 00:00:00,A,2435
14565,26668,2022-09-03 00:00:00,A,1557
14566,26670,2024-02-13 00:00:00,A,2191
14567,26671,2026-03-31 00:00:00,B,1233
14568,26673,2026-06-28 00:00:00,A,280
14569,26674,2023-06-04 00:00:00,A,355
14570,26675,2022-08-19 00:00:00,C,2525
14571,26677,2026-05-12 00:00:00,A,871
14572,26682,2025-05-06 00:00:00,A,221
14573,26685,2025-08-14 00:00:00,A,184
14574,26686,2026-03-23 00:00:00,B,253
14575,26687,2025-05-08 00:00:00,A,1566
14576,26689,2025-05-04 00:00:00,C,2657
14577,26690,2023-03-07 00:00:00,A,1065
14578,26693,2022-08-02 00:00:00,A,2674
14579,26695,2024-07-19 00:00:00,C,1424
14580,26696,2023-02-07 00:00:00,C,722
14581,26698,2026-06-28 00:00:00,C,2686
14582,26699,2023-06-12 00:00:00,A,1300
14583,26700,2026-06-28 00:00:00,A,2608
14584,26701,2026-04-23 00:00:00,A,1069
14585,26703,2024-06-14 00:00:00,A,2120
14586,26705,2024-08-10 00:00:00,A,993
14587,26706,2026-06-28 00:00:00,A,668
14588,26710,2023-10-17 00:00:00,A,1300
14589,26711,2025-04-23 00:00:00,A,262
14590,26715,2025-06-27 00:00:00,A,608
14591,26718,2025-02-14 00:00:00,C,2520
14592,26721,2024-01-31 00:00:00,B,1398
14593,26723,2025-12-09 00:00:00,A,381
14594,26724,2026-04-07 00:00:00,B,949
14595,26725,2024-09-22 00:00:00,A,445
14596,26728,2023-04-23 00:00:00,A,2549
14597,26732,2023-02-13 00:00:00,A,1584
14598,26735,2022-04-30 00:00:00,C,691
14599,26736,2022-11-12 00:00:00,A,1066
14600,26738,2022-08-09 00:00:00,A,287
14601,26739,2024-09-11 00:00:00,A,2455
14602,26740,2026-06-28 00:00:00,A,1685
14603,26741,2026-06-28 00:00:00,A,1409
14604,26743,2023-09-14 00:00:00,B,1071
14605,26745,2025-07-03 00:00:00,A,2423
14606,26746,2022-08-05 00:00:00,A,1913
14607,26748,2025-05-25 00:00:00,B,1399
14608,26750,2026-06-28 00:00:00,A,2230
14609,26751,2024-10-03 00:00:00,A,617
14610,26753,2022-10-13 00:00:00,C,475
14611,26755,2025-12-03 00:00:00,A,890
14612,26757,2026-06-28 00:00:00,A,1567
14613,26758,2024-02-27 00:00:00,A,2249
14614,26762,2026-06-28 00:00:00,A,2442
14615,26768,2023-02-12 00:00:00,A,713
14616,26769,2024-02-24 00:00:00,C,2449
14617,26771,2022-06-09 00:00:00,C,776
14618,26774,2026-06-28 00:00:00,A,360
14619,26776,2023-10-01 00:00:00,C,292
14620,26778,2026-06-28 00:00:00,B,2291
14621,26780,2026-06-02 00:00:00,A,288
14622,26783,2024-02-18 00:00:00,C,305
14623,26785,2025-12-10 00:00:00,A,174
14624,26786,2026-06-28 00:00:00,A,204
14625,26787,2022-10-03 00:00:00,A,472
14626,26788,2026-06-28 00:00:00,A,285
14627,26792,2023-03-29 00:00:00,A,878
14628,26794,2023-03-21 00:00:00,A,484
14629,26795,2022-09-05 00:00:00,B,174
14630,26797,2024-10-14 00:00:00,A,2542
14631,26798,2026-06-28 00:00:00,B,463
14632,26799,2025-02-27 00:00:00,A,998
14633,26801,2025-03-03 00:00:00,A,2692
14634,26802,2025-03-15 00:00:00,A,2690
14635,26804,2025-12-31 00:00:00,A,1202
14636,26805,2022-07-17 00:00:00,A,2438
14637,26806,2025-12-12 00:00:00,A,777
14638,26808,2025-11-07 00:00:00,A,1512
14639,26809,2022-12-25 00:00:00,A,2304
14640,26813,2023-11-14 00:00:00,A,1458
14641,26814,2026-06-28 00:00:00,C,1454
14642,26818,2023-09-09 00:00:00,A,488
14643,26820,2024-01-25 00:00:00,A,1060
14644,26821,2024-05-21 00:00:00,C,317
14645,26822,2025-06-19 00:00:00,C,856
14646,26824,2026-06-28 00:00:00,A,1498
14647,26826,2025-03-04 00:00:00,C,1451
14648,26827,2023-01-22 00:00:00,A,133
14649,26829,2024-03-26 00:00:00,A,2418
14650,26830,2026-04-12 00:00:00,A,713
14651,26831,2026-05-20 00:00:00,A,136
14652,26833,2023-01-11 00:00:00,A,1646
14653,26836,2025-01-23 00:00:00,A,1714
14654,26841,2022-08-09 00:00:00,A,1659
14655,26842,2026-03-13 00:00:00,B,656
14656,26843,2024-04-09 00:00:00,A,1559
14657,26846,2024-07-21 00:00:00,A,34
14658,26847,2022-06-29 00:00:00,B,1477
14659,26849,2026-06-28 00:00:00,A,440
14660,26850,2023-11-16 00:00:00,A,1503
14661,26852,2023-04-21 00:00:00,A,351
14662,26853,2026-06-28 00:00:00,A,950
14663,26854,2023-06-08 00:00:00,A,1914
14664,26855,2026-06-28 00:00:00,A,1067
14665,26856,2026-06-28 00:00:00,A,1123
14666,26857,2024-09-20 00:00:00,A,921
14667,26859,2024-12-17 00:00:00,A,1663
14668,26861,2026-04-11 00:00:00,A,1964
14669,26870,2023-09-06 00:00:00,A,1000
14670,26872,2025-12-05 00:00:00,A,1752
14671,26873,2022-07-21 00:00:00,A,1563
14672,26874,2022-06-27 00:00:00,A,656
14673,26876,2026-01-14 00:00:00,A,1425
14674,26877,2023-10-08 00:00:00,A,1503
14675,26878,2023-05-15 00:00:00,A,2096
14676,26879,2025-05-05 00:00:00,A,813
14677,26880,2025-02-08 00:00:00,C,2260
14678,26885,2023-11-28 00:00:00,A,996
14679,26890,2024-12-13 00:00:00,A,2109
14680,26891,2026-05-18 00:00:00,A,2258
