CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
23725,ARMS,25,1,1
23725,IPC,307,2,2
23726,MV,196,1,1
23726,IT,66C,2,2
23726,IT,66D,3,3
23727,MV,196,1,1
23727,POCSO,4,2,2
23727,NDPS,21,3,3
23728,MV,185,1,1
23728,ARMS,27,2,2
23728,POCSO,10,3,3
23729,ARMS,27,1,1
23729,IPC,376,2,2
23730,NDPS,20,1,1
23731,IT,66D,1,1
23731,NDPS,21,2,2
23731,ARMS,27,3,3
23732,IPC,376,1,1
23733,ARMS,27,1,1
23734,MV,196,1,1
23735,ARMS,27,1,1
23735,IT,66,2,2
23736,ARMS,25,1,1
23736,NDPS,22,2,2
23736,IPC,406,3,3
23737,IT,66D,1,1
23737,POCSO,4,2,2
23737,NDPS,22,3,3
23738,IPC,324,1,1
23739,IT,67,1,1
23739,IT,67,2,2
23739,ARMS,27,3,3
23740,IPC,354,1,1
23740,IPC,324,2,2
23741,MV,185,1,1
23741,IPC,406,2,2
23741,ARMS,27,3,3
23742,NDPS,8,1,1
23742,ARMS,27,2,2
23742,ARMS,27,3,3
23743,IT,66C,1,1
23743,IT,66D,2,2
23744,NDPS,21,1,1
23745,POCSO,4,1,1
23745,NDPS,22,2,2
23746,POCSO,6,1,1
23747,POCSO,6,1,1
23747,MV,184,2,2
23748,IT,66D,1,1
23748,POCSO,8,2,2
23748,NDPS,8,3,3
23749,MV,185,1,1
23749,NDPS,8,2,2
23750,ARMS,25,1,1
23751,ARMS,25,1,1
23751,IPC,376,2,2
23752,POCSO,8,1,1
23752,NDPS,8,2,2
23752,IT,66D,3,3
23753,IT,66D,1,1
23754,IT,66,1,1
23754,POCSO,8,2,2
23754,IPC,379,3,3
23755,POCSO,8,1,1
23755,IPC,498A,2,2
23755,NDPS,21,3,3
23756,MV,196,1,1
23757,IPC,376,1,1
23758,IPC,323,1,1
23758,POCSO,6,2,2
23758,NDPS,21,3,3
23759,NDPS,22,1,1
23759,ARMS,25,2,2
23760,ARMS,25,1,1
23760,POCSO,10,2,2
23761,MV,184,1,1
23761,IPC,354,2,2
23761,IPC,354,3,3
23762,ARMS,25,1,1
23762,NDPS,22,2,2
23763,ARMS,25,1,1
23763,ARMS,27,2,2
23764,ARMS,27,1,1
23764,POCSO,4,2,2
23765,NDPS,20,1,1
23765,NDPS,8,2,2
23766,MV,185,1,1
23766,NDPS,20,2,2
23766,IPC,392,3,3
23767,MV,196,1,1
23768,MV,196,1,1
23768,POCSO,8,2,2
23768,MV,184,3,3
23769,POCSO,4,1,1
23769,ARMS,27,2,2
23769,IT,66C,3,3
23770,POCSO,4,1,1
23770,IT,66,2,2
23770,POCSO,4,3,3
23771,NDPS,8,1,1
23771,MV,196,2,2
23771,MV,184,3,3
23772,NDPS,20,1,1
23773,POCSO,6,1,1
23773,IPC,379,2,2
23773,POCSO,8,3,3
23774,ARMS,27,1,1
23774,NDPS,21,2,2
23775,ARMS,25,1,1
23775,POCSO,8,2,2
23775,IT,66,3,3
23776,POCSO,6,1,1
23776,IPC,307,2,2
23776,IPC,379,3,3
23777,NDPS,22,1,1
23778,NDPS,8,1,1
23779,POCSO,4,1,1
23779,ARMS,27,2,2
23779,IPC,379,3,3
23780,IPC,307,1,1
23780,MV,184,2,2
23780,POCSO,8,3,3
23781,ARMS,27,1,1
23781,IT,67,2,2
23781,ARMS,27,3,3
23782,POCSO,10,1,1
23782,MV,185,2,2
23782,POCSO,10,3,3
23783,ARMS,25,1,1
23784,IT,66,1,1
23784,POCSO,8,2,2
23784,MV,196,3,3
23785,IT,66D,1,1
23785,IT,66D,2,2
23785,POCSO,8,3,3
23786,NDPS,21,1,1
23786,MV,185,2,2
23787,POCSO,10,1,1
23787,ARMS,25,2,2
23788,NDPS,20,1,1
23789,POCSO,8,1,1
23789,IPC,354,2,2
23790,IPC,379,1,1
23790,ARMS,27,2,2
23790,NDPS,8,3,3
23791,IPC,420,1,1
23791,IPC,379,2,2
23791,ARMS,27,3,3
23792,IT,67,1,1
23792,IPC,376,2,2
23793,IT,66,1,1
23794,NDPS,22,1,1
23794,MV,196,2,2
23794,IT,67,3,3
23795,NDPS,8,1,1
23796,POCSO,6,1,1
23796,NDPS,21,2,2
23796,IT,66C,3,3
23797,MV,185,1,1
23797,IPC,354,2,2
23798,NDPS,8,1,1
23798,ARMS,27,2,2
23799,POCSO,6,1,1
23800,POCSO,6,1,1
23801,NDPS,21,1,1
23801,NDPS,21,2,2
23801,POCSO,4,3,3
23802,IPC,406,1,1
23802,NDPS,21,2,2
23802,MV,185,3,3
23803,NDPS,8,1,1
23803,ARMS,25,2,2
23803,IT,66D,3,3
23804,IT,66,1,1
23804,IPC,307,2,2
23805,MV,184,1,1
23805,MV,184,2,2
23806,MV,184,1,1
23806,MV,185,2,2
23806,NDPS,20,3,3
23807,POCSO,10,1,1
23807,IT,66C,2,2
23807,POCSO,10,3,3
23808,ARMS,27,1,1
23809,POCSO,8,1,1
23809,MV,196,2,2
23809,ARMS,27,3,3
23810,ARMS,27,1,1
23811,NDPS,20,1,1
23811,POCSO,4,2,2
23812,ARMS,25,1,1
23813,IT,67,1,1
23814,ARMS,25,1,1
23814,POCSO,4,2,2
23814,ARMS,25,3,3
23815,NDPS,20,1,1
23815,POCSO,4,2,2
23816,IPC,379,1,1
23816,POCSO,10,2,2
23817,NDPS,21,1,1
23818,NDPS,20,1,1
23819,ARMS,25,1,1
23820,IT,66D,1,1
23820,NDPS,20,2,2
23820,NDPS,22,3,3
23821,POCSO,8,1,1
23821,NDPS,22,2,2
23821,POCSO,10,3,3
23822,POCSO,10,1,1
23823,IT,66,1,1
23823,IT,66C,2,2
23823,POCSO,6,3,3
23824,IT,67,1,1
23825,IPC,354,1,1
23826,MV,185,1,1
23827,MV,196,1,1
23828,IPC,406,1,1
23828,MV,184,2,2
23829,POCSO,6,1,1
23829,NDPS,22,2,2
23830,IPC,376,1,1
23830,IT,66,2,2
23831,MV,196,1,1
23832,NDPS,22,1,1
23833,NDPS,21,1,1
23833,POCSO,6,2,2
23834,POCSO,10,1,1
23834,NDPS,21,2,2
23835,IT,67,1,1
23835,IPC,307,2,2
23836,IPC,302,1,1
23837,IPC,498A,1,1
23838,IT,66D,1,1
23838,MV,184,2,2
23838,NDPS,8,3,3
23839,MV,184,1,1
23839,NDPS,22,2,2
23840,IT,66,1,1
23840,MV,196,2,2
23840,NDPS,22,3,3
23841,IPC,307,1,1
23842,ARMS,25,1,1
23842,IPC,324,2,2
23842,IPC,324,3,3
23843,IT,67,1,1
23844,POCSO,10,1,1
23844,POCSO,4,2,2
23844,IT,66D,3,3
23845,IPC,323,1,1
23845,MV,185,2,2
23845,IPC,302,3,3
23846,NDPS,21,1,1
23847,MV,185,1,1
23848,MV,184,1,1
23848,MV,185,2,2
23848,MV,196,3,3
23849,POCSO,10,1,1
23849,ARMS,27,2,2
23850,POCSO,10,1,1
23851,MV,185,1,1
23851,NDPS,21,2,2
23851,IT,66C,3,3
23852,IPC,376,1,1
23852,NDPS,8,2,2
23852,MV,196,3,3
23853,IPC,392,1,1
23853,IT,66C,2,2
23853,ARMS,25,3,3
23854,ARMS,25,1,1
23854,IPC,376,2,2
23854,NDPS,20,3,3
23855,MV,184,1,1
23855,IPC,379,2,2
23855,IT,67,3,3
23856,POCSO,8,1,1
23856,MV,185,2,2
23856,ARMS,25,3,3
23857,ARMS,27,1,1
23857,POCSO,10,2,2
23858,IPC,420,1,1
23858,ARMS,25,2,2
23859,NDPS,22,1,1
23859,IPC,498A,2,2
23859,MV,185,3,3
23860,IPC,324,1,1
23860,MV,185,2,2
23860,IT,66,3,3
23861,ARMS,25,1,1
23861,MV,196,2,2
23861,NDPS,21,3,3
23862,NDPS,22,1,1
23862,IPC,498A,2,2
23862,POCSO,6,3,3
23863,ARMS,25,1,1
23864,POCSO,10,1,1
23865,IT,66C,1,1
23865,ARMS,27,2,2
23866,MV,196,1,1
23866,MV,196,2,2
23867,IT,66C,1,1
23867,ARMS,25,2,2
23868,MV,196,1,1
23868,IT,66C,2,2
23868,IPC,302,3,3
23869,NDPS,22,1,1
23869,IPC,420,2,2
23870,IPC,420,1,1
23870,ARMS,25,2,2
23871,IPC,324,1,1
23872,NDPS,20,1,1
23872,IPC,324,2,2
23872,POCSO,6,3,3
23873,POCSO,6,1,1
23873,POCSO,6,2,2
23873,NDPS,21,3,3
23874,ARMS,27,1,1
23874,IPC,379,2,2
23875,IPC,406,1,1
23875,IT,66C,2,2
23875,NDPS,22,3,3
23876,POCSO,6,1,1
23876,POCSO,6,2,2
23876,IPC,324,3,3
23877,POCSO,10,1,1
23878,POCSO,10,1,1
23879,IPC,376,1,1
23880,IPC,376,1,1
23881,NDPS,21,1,1
23881,POCSO,6,2,2
23882,POCSO,6,1,1
23882,ARMS,25,2,2
23883,ARMS,25,1,1
23884,POCSO,6,1,1
23885,MV,184,1,1
23885,POCSO,8,2,2
23885,ARMS,25,3,3
23886,NDPS,20,1,1
23887,IT,67,1,1
23888,ARMS,25,1,1
23888,ARMS,25,2,2
23889,ARMS,27,1,1
23889,ARMS,27,2,2
23889,POCSO,6,3,3
23890,POCSO,8,1,1
23890,POCSO,6,2,2
23890,IT,66,3,3
23891,NDPS,21,1,1
23891,IPC,354,2,2
23892,IT,66,1,1
23892,NDPS,22,2,2
23893,ARMS,27,1,1
23893,POCSO,8,2,2
23893,POCSO,6,3,3
23894,POCSO,8,1,1
23894,ARMS,25,2,2
23895,POCSO,8,1,1
23896,MV,184,1,1
23896,POCSO,8,2,2
23896,MV,184,3,3
23897,POCSO,10,1,1
23897,NDPS,22,2,2
23897,POCSO,10,3,3
23898,NDPS,22,1,1
23898,POCSO,6,2,2
23898,POCSO,6,3,3
23899,ARMS,27,1,1
23900,POCSO,10,1,1
23901,ARMS,25,1,1
23901,IPC,307,2,2
23902,NDPS,8,1,1
23903,IPC,323,1,1
23904,MV,185,1,1
23904,MV,184,2,2
23904,NDPS,21,3,3
23905,IT,67,1,1
23906,IT,66D,1,1
23906,ARMS,27,2,2
23907,MV,185,1,1
23908,IPC,379,1,1
23908,NDPS,8,2,2
23909,POCSO,6,1,1
23909,NDPS,8,2,2
23910,ARMS,27,1,1
23911,IT,66C,1,1
23911,NDPS,20,2,2
23911,IT,66C,3,3
23912,POCSO,4,1,1
23912,NDPS,21,2,2
23912,IT,66D,3,3
23913,POCSO,4,1,1
23914,NDPS,8,1,1
23915,IT,66C,1,1
23915,IPC,324,2,2
23916,POCSO,10,1,1
23916,ARMS,27,2,2
23917,IT,66,1,1
23917,NDPS,20,2,2
23918,ARMS,27,1,1
23919,MV,184,1,1
23919,IT,66D,2,2
23919,NDPS,21,3,3
23920,MV,185,1,1
23921,MV,185,1,1
23922,IPC,498A,1,1
23922,NDPS,8,2,2
23922,POCSO,10,3,3
23923,MV,196,1,1
23923,NDPS,21,2,2
23923,IT,66D,3,3
23924,IT,66D,1,1
23924,MV,196,2,2
23925,ARMS,25,1,1
23925,MV,184,2,2
23926,NDPS,8,1,1
23926,POCSO,4,2,2
23927,NDPS,8,1,1
23927,POCSO,8,2,2
23928,MV,184,1,1
23928,IT,66C,2,2
23928,MV,185,3,3
23929,NDPS,21,1,1
23929,IPC,420,2,2
23930,MV,184,1,1
23931,MV,196,1,1
23931,IT,67,2,2
23931,NDPS,21,3,3
23932,IPC,354,1,1
23932,NDPS,20,2,2
23932,POCSO,10,3,3
23933,NDPS,20,1,1
23933,IT,66D,2,2
23933,POCSO,10,3,3
23934,MV,185,1,1
23934,IPC,354,2,2
23935,POCSO,6,1,1
23935,MV,184,2,2
23935,ARMS,25,3,3
23936,NDPS,21,1,1
23936,IT,66D,2,2
23936,POCSO,10,3,3
23937,IT,66,1,1
23937,ARMS,27,2,2
23937,MV,184,3,3
23938,ARMS,27,1,1
23938,MV,196,2,2
23938,NDPS,20,3,3
23939,MV,184,1,1
23939,ARMS,27,2,2
23940,POCSO,8,1,1
23941,IPC,392,1,1
23942,POCSO,8,1,1
23942,ARMS,27,2,2
23943,MV,185,1,1
23944,ARMS,25,1,1
23944,NDPS,8,2,2
23945,POCSO,4,1,1
23945,NDPS,21,2,2
23946,IPC,392,1,1
23946,NDPS,22,2,2
23946,IT,66C,3,3
23947,ARMS,27,1,1
23947,IPC,498A,2,2
23947,IT,66,3,3
23948,IT,66C,1,1
23949,ARMS,25,1,1
23949,POCSO,10,2,2
23949,NDPS,8,3,3
23950,IT,66,1,1
23951,IT,66C,1,1
23952,MV,196,1,1
23952,IPC,420,2,2
23953,IT,66,1,1
23953,NDPS,8,2,2
23953,ARMS,25,3,3
23954,MV,184,1,1
23954,NDPS,21,2,2
23954,NDPS,22,3,3
23955,ARMS,25,1,1
23955,IT,66C,2,2
23956,MV,196,1,1
23956,NDPS,8,2,2
23957,IPC,498A,1,1
23957,POCSO,6,2,2
23958,IT,66D,1,1
23958,MV,196,2,2
23959,MV,184,1,1
23959,IPC,392,2,2
23960,NDPS,20,1,1
23960,MV,185,2,2
23961,IT,67,1,1
23961,NDPS,20,2,2
23962,IT,66C,1,1
23963,MV,184,1,1
23964,MV,185,1,1
23964,NDPS,22,2,2
23964,POCSO,6,3,3
23965,NDPS,20,1,1
23966,IPC,376,1,1
23966,IT,66D,2,2
23967,IT,66C,1,1
23967,POCSO,4,2,2
23967,IT,66C,3,3
23968,ARMS,27,1,1
23969,POCSO,10,1,1
23969,NDPS,8,2,2
23969,IPC,420,3,3
23970,IT,66,1,1
23971,IT,66,1,1
23971,NDPS,21,2,2
23971,NDPS,22,3,3
23972,ARMS,25,1,1
23972,NDPS,22,2,2
23972,POCSO,10,3,3
23973,IT,67,1,1
23974,POCSO,4,1,1
23974,IT,67,2,2
23975,IT,66,1,1
23975,POCSO,8,2,2
23975,MV,196,3,3
23976,IT,67,1,1
23977,POCSO,8,1,1
23977,ARMS,25,2,2
23977,ARMS,27,3,3
23978,ARMS,27,1,1
23979,MV,185,1,1
23980,IT,66D,1,1
23980,POCSO,6,2,2
23980,NDPS,8,3,3
23981,NDPS,21,1,1
23981,ARMS,25,2,2
23981,POCSO,6,3,3
23982,IT,67,1,1
23983,MV,184,1,1
23983,MV,196,2,2
23984,IPC,302,1,1
23985,IT,66D,1,1
23985,NDPS,21,2,2
23985,ARMS,25,3,3
23986,NDPS,21,1,1
23986,MV,184,2,2
23987,POCSO,10,1,1
23987,ARMS,27,2,2
23987,IT,66C,3,3
23988,ARMS,27,1,1
23989,POCSO,6,1,1
23990,ARMS,25,1,1
23990,MV,184,2,2
23991,IT,67,1,1
23991,POCSO,4,2,2
23992,MV,185,1,1
23993,IPC,392,1,1
23994,ARMS,25,1,1
23994,NDPS,20,2,2
23995,ARMS,25,1,1
23995,ARMS,27,2,2
23995,NDPS,21,3,3
23996,ARMS,25,1,1
23996,POCSO,4,2,2
23996,POCSO,8,3,3
23997,MV,196,1,1
23997,POCSO,6,2,2
23997,POCSO,8,3,3
23998,IT,66D,1,1
23998,ARMS,25,2,2
23999,MV,196,1,1
23999,IPC,324,2,2
24000,NDPS,21,1,1
24001,POCSO,4,1,1
24001,ARMS,25,2,2
24002,IPC,379,1,1
24002,IPC,498A,2,2
24002,POCSO,8,3,3
24003,NDPS,20,1,1
24003,NDPS,21,2,2
24003,NDPS,8,3,3
24004,IPC,379,1,1
24004,POCSO,10,2,2
24005,IPC,354,1,1
24006,MV,196,1,1
24007,NDPS,8,1,1
24007,NDPS,21,2,2
24007,IPC,379,3,3
24008,MV,184,1,1
24008,NDPS,21,2,2
24009,MV,196,1,1
24009,IT,66,2,2
24010,IPC,498A,1,1
24010,IPC,498A,2,2
24010,IPC,392,3,3
24011,POCSO,6,1,1
24011,POCSO,6,2,2
24011,POCSO,6,3,3
24012,IPC,324,1,1
24012,IT,66C,2,2
24013,MV,184,1,1
24013,ARMS,27,2,2
24013,IPC,379,3,3
24014,POCSO,8,1,1
24015,ARMS,25,1,1
24016,ARMS,25,1,1
24016,ARMS,25,2,2
24017,POCSO,6,1,1
24017,NDPS,21,2,2
24017,ARMS,25,3,3
24018,ARMS,25,1,1
24019,IT,66C,1,1
24020,POCSO,6,1,1
24020,POCSO,4,2,2
24021,MV,184,1,1
24021,IT,66C,2,2
24021,ARMS,25,3,3
24022,POCSO,6,1,1
24023,ARMS,25,1,1
24023,IT,67,2,2
24024,MV,184,1,1
24025,NDPS,21,1,1
24025,MV,184,2,2
24026,POCSO,8,1,1
24027,IT,67,1,1
24027,IT,66D,2,2
24027,MV,185,3,3
24028,NDPS,20,1,1
24029,IPC,498A,1,1
24030,IPC,323,1,1
24030,NDPS,8,2,2
24030,POCSO,6,3,3
24031,IPC,379,1,1
24032,IT,67,1,1
24032,POCSO,6,2,2
24032,IPC,324,3,3
24033,POCSO,8,1,1
24033,POCSO,6,2,2
24034,ARMS,25,1,1
24035,IT,67,1,1
24036,ARMS,27,1,1
24036,NDPS,22,2,2
24037,ARMS,27,1,1
24038,MV,196,1,1
24038,POCSO,8,2,2
24038,IT,66,3,3
24039,MV,184,1,1
24039,NDPS,20,2,2
24040,ARMS,27,1,1
24041,POCSO,8,1,1
24041,IT,66C,2,2
24041,NDPS,21,3,3
24042,POCSO,6,1,1
24042,IT,66,2,2
24043,NDPS,8,1,1
24043,POCSO,10,2,2
24043,ARMS,27,3,3
24044,ARMS,25,1,1
24045,MV,185,1,1
24046,MV,196,1,1
24046,IT,66C,2,2
24047,MV,196,1,1
24047,IT,66C,2,2
24047,ARMS,27,3,3
24048,NDPS,8,1,1
24049,NDPS,20,1,1
24049,POCSO,10,2,2
24050,IT,66,1,1
24050,MV,196,2,2
24050,IT,67,3,3
24051,POCSO,4,1,1
24052,IT,66C,1,1
24052,IPC,498A,2,2
24053,IT,66,1,1
24053,POCSO,8,2,2
24053,IT,66C,3,3
24054,IPC,307,1,1
24054,POCSO,6,2,2
24055,ARMS,25,1,1
24055,IT,66D,2,2
24055,IT,66C,3,3
24056,ARMS,27,1,1
24056,IT,66,2,2
24057,ARMS,27,1,1
24057,MV,196,2,2
24058,NDPS,22,1,1
24058,IT,66,2,2
24059,IPC,392,1,1
24060,IT,66,1,1
24061,ARMS,25,1,1
24062,POCSO,4,1,1
24063,ARMS,25,1,1
24063,IPC,324,2,2
24063,POCSO,8,3,3
24064,NDPS,8,1,1
24064,MV,185,2,2
24065,ARMS,25,1,1
24065,IPC,302,2,2
24065,IT,66D,3,3
24066,IT,66C,1,1
24066,IPC,354,2,2
24067,POCSO,8,1,1
24067,IPC,324,2,2
24067,ARMS,25,3,3
24068,IPC,323,1,1
24069,POCSO,10,1,1
24069,ARMS,27,2,2
24070,IT,67,1,1
24070,ARMS,25,2,2
24070,MV,184,3,3
24071,POCSO,4,1,1
24071,MV,184,2,2
24071,ARMS,27,3,3
24072,ARMS,27,1,1
24072,MV,196,2,2
24072,IPC,420,3,3
24073,IT,66,1,1
24073,ARMS,27,2,2
24074,IT,66C,1,1
24074,POCSO,10,2,2
24074,POCSO,10,3,3
24075,ARMS,25,1,1
24076,POCSO,8,1,1
24076,IT,66C,2,2
24076,ARMS,27,3,3
24077,IT,66C,1,1
24077,NDPS,8,2,2
24078,IT,66C,1,1
24078,NDPS,22,2,2
24079,NDPS,8,1,1
24080,NDPS,22,1,1
24080,IT,67,2,2
24080,POCSO,6,3,3
24081,IT,66D,1,1
24081,IT,66C,2,2
24082,MV,185,1,1
24083,IPC,307,1,1
24083,IT,67,2,2
24083,ARMS,27,3,3
24084,ARMS,25,1,1
24084,IPC,354,2,2
24085,NDPS,20,1,1
24085,NDPS,21,2,2
24085,NDPS,8,3,3
24086,ARMS,25,1,1
24086,NDPS,21,2,2
24087,POCSO,4,1,1
24087,IT,66,2,2
24087,NDPS,8,3,3
24088,ARMS,27,1,1
24088,IPC,324,2,2
24088,POCSO,4,3,3
24089,ARMS,25,1,1
24090,NDPS,21,1,1
24090,ARMS,27,2,2
24091,NDPS,22,1,1
24092,NDPS,22,1,1
24093,MV,185,1,1
24093,MV,184,2,2
24094,POCSO,4,1,1
24094,IPC,376,2,2
24095,IPC,406,1,1
24096,IPC,302,1,1
24096,ARMS,27,2,2
24096,MV,196,3,3
24097,IPC,406,1,1
24097,MV,196,2,2
24098,MV,196,1,1
24098,ARMS,27,2,2
24099,MV,196,1,1
24100,NDPS,21,1,1
24101,ARMS,25,1,1
24101,IT,66C,2,2
24102,POCSO,8,1,1
24102,ARMS,25,2,2
24102,NDPS,22,3,3
24103,POCSO,4,1,1
24104,NDPS,8,1,1
24105,ARMS,27,1,1
24106,ARMS,27,1,1
24107,IT,66C,1,1
24108,MV,196,1,1
24108,NDPS,8,2,2
24108,POCSO,6,3,3
24109,ARMS,25,1,1
24109,IPC,302,2,2
24110,NDPS,22,1,1
24110,MV,196,2,2
24111,ARMS,25,1,1
24111,POCSO,6,2,2
24112,ARMS,27,1,1
24113,MV,185,1,1
24114,MV,196,1,1
24115,MV,196,1,1
24115,POCSO,8,2,2
24115,ARMS,27,3,3
24116,ARMS,25,1,1
24117,IPC,354,1,1
24117,POCSO,10,2,2
24118,ARMS,25,1,1
24119,ARMS,27,1,1
24120,NDPS,20,1,1
24120,IT,66C,2,2
24120,ARMS,27,3,3
24121,ARMS,27,1,1
24121,NDPS,8,2,2
24122,MV,184,1,1
24122,POCSO,8,2,2
24123,ARMS,27,1,1
24123,MV,185,2,2
24123,NDPS,22,3,3
24124,IT,67,1,1
24124,MV,196,2,2
24125,MV,196,1,1
24125,IT,67,2,2
24125,NDPS,21,3,3
24126,ARMS,27,1,1
24126,POCSO,4,2,2
24126,POCSO,8,3,3
24127,ARMS,25,1,1
24127,IT,66D,2,2
24127,MV,184,3,3
24128,NDPS,22,1,1
24128,POCSO,4,2,2
24128,POCSO,8,3,3
24129,MV,184,1,1
24129,IPC,302,2,2
24129,ARMS,27,3,3
24130,ARMS,25,1,1
24130,IT,66D,2,2
24131,ARMS,25,1,1
24131,POCSO,8,2,2
24132,ARMS,27,1,1
24132,NDPS,8,2,2
24132,IT,66D,3,3
24133,NDPS,8,1,1
24134,IT,66C,1,1
24135,ARMS,25,1,1
24135,IPC,376,2,2
24135,NDPS,8,3,3
24136,IPC,392,1,1
24136,IT,66,2,2
24136,IPC,323,3,3
24137,ARMS,25,1,1
24138,POCSO,6,1,1
24138,IT,66C,2,2
24139,IT,66C,1,1
24140,IPC,406,1,1
24140,NDPS,21,2,2
24140,NDPS,20,3,3
24141,POCSO,4,1,1
24141,NDPS,22,2,2
24141,ARMS,25,3,3
24142,ARMS,25,1,1
24142,NDPS,22,2,2
24143,IPC,392,1,1
24144,MV,185,1,1
24145,IPC,498A,1,1
24145,IPC,324,2,2
24146,MV,185,1,1
24146,NDPS,22,2,2
24147,NDPS,20,1,1
24147,IT,66D,2,2
24148,POCSO,10,1,1
24148,MV,184,2,2
24149,NDPS,21,1,1
24149,POCSO,4,2,2
24149,MV,184,3,3
24150,IPC,302,1,1
24150,POCSO,6,2,2
24150,ARMS,25,3,3
24151,ARMS,27,1,1
24151,IPC,420,2,2
24152,NDPS,21,1,1
24152,POCSO,10,2,2
24153,NDPS,21,1,1
24153,IPC,392,2,2
24153,IT,66C,3,3
24154,MV,185,1,1
24154,NDPS,8,2,2
24155,NDPS,22,1,1
24155,NDPS,20,2,2
24155,IPC,323,3,3
24156,ARMS,25,1,1
24156,MV,184,2,2
24156,POCSO,8,3,3
24157,IPC,498A,1,1
24157,NDPS,22,2,2
24157,ARMS,27,3,3
24158,MV,184,1,1
24158,ARMS,27,2,2
24159,NDPS,8,1,1
24159,IT,67,2,2
24160,NDPS,22,1,1
24160,MV,196,2,2
24160,IPC,307,3,3
24161,ARMS,25,1,1
24162,IPC,406,1,1
24162,IT,66D,2,2
24162,IT,66,3,3
24163,MV,184,1,1
24163,IPC,498A,2,2
24164,IPC,323,1,1
24164,IPC,354,2,2
24165,POCSO,6,1,1
24166,ARMS,25,1,1
24166,MV,196,2,2
24167,IPC,420,1,1
24168,NDPS,20,1,1
24168,NDPS,21,2,2
24169,IPC,420,1,1
24169,ARMS,27,2,2
24169,ARMS,27,3,3
24170,ARMS,27,1,1
24170,MV,196,2,2
24171,IPC,302,1,1
24171,IT,67,2,2
24171,MV,184,3,3
24172,IPC,324,1,1
24172,IT,66C,2,2
24172,POCSO,10,3,3
24173,NDPS,20,1,1
24173,IT,67,2,2
24173,IT,66C,3,3
24174,POCSO,4,1,1
24174,POCSO,6,2,2
24174,IT,66C,3,3
24175,MV,196,1,1
24175,ARMS,25,2,2
24176,IPC,324,1,1
24177,IT,66C,1,1
24177,POCSO,6,2,2
24177,POCSO,6,3,3
24178,MV,184,1,1
24178,IT,66C,2,2
24178,NDPS,21,3,3
24179,ARMS,25,1,1
24179,POCSO,4,2,2
24180,IPC,302,1,1
24180,NDPS,21,2,2
24180,IT,66C,3,3
24181,POCSO,6,1,1
24181,ARMS,25,2,2
24181,MV,196,3,3
24182,POCSO,4,1,1
24183,IT,66C,1,1
24183,MV,185,2,2
24184,MV,196,1,1
24185,MV,196,1,1
24186,POCSO,10,1,1
24187,IPC,406,1,1
24187,IT,66,2,2
24188,NDPS,20,1,1
24189,POCSO,8,1,1
24190,NDPS,20,1,1
24190,MV,184,2,2
24190,ARMS,25,3,3
24191,IT,67,1,1
24192,IPC,323,1,1
24193,ARMS,25,1,1
24194,ARMS,25,1,1
24194,ARMS,25,2,2
24195,MV,184,1,1
24195,MV,184,2,2
24196,IT,66C,1,1
24196,MV,185,2,2
24197,POCSO,4,1,1
24197,MV,196,2,2
24197,IPC,406,3,3
24198,IT,66D,1,1
24198,IT,66D,2,2
24198,IPC,498A,3,3
24199,IT,66C,1,1
24199,NDPS,8,2,2
24199,ARMS,27,3,3
24200,IT,67,1,1
24201,NDPS,21,1,1
24202,POCSO,10,1,1
24202,MV,185,2,2
24202,IT,66,3,3
24203,IT,66D,1,1
24203,MV,196,2,2
24204,NDPS,20,1,1
24204,MV,185,2,2
24204,MV,185,3,3
24205,NDPS,8,1,1
24205,IT,67,2,2
24206,MV,185,1,1
24207,MV,184,1,1
24207,ARMS,27,2,2
24208,POCSO,4,1,1
24208,NDPS,8,2,2
24209,ARMS,27,1,1
24209,MV,184,2,2
24210,ARMS,27,1,1
24210,POCSO,4,2,2
24210,NDPS,22,3,3
24211,IT,66,1,1
24212,IT,66D,1,1
24212,MV,196,2,2
24212,IT,66,3,3
24213,IPC,406,1,1
24213,NDPS,8,2,2
24213,ARMS,27,3,3
24214,IT,66D,1,1
24214,IT,66D,2,2
24215,NDPS,20,1,1
24215,NDPS,20,2,2
24216,MV,196,1,1
24217,NDPS,21,1,1
24218,ARMS,27,1,1
24218,POCSO,4,2,2
24219,IPC,307,1,1
24219,ARMS,27,2,2
24219,IT,66,3,3
24220,MV,196,1,1
24220,MV,185,2,2
24220,ARMS,27,3,3
24221,POCSO,8,1,1
24222,NDPS,20,1,1
24222,MV,184,2,2
24223,ARMS,27,1,1
24224,IT,67,1,1
24225,NDPS,20,1,1
24225,ARMS,27,2,2
24225,MV,196,3,3
24226,NDPS,20,1,1
24227,POCSO,10,1,1
24227,MV,185,2,2
24228,ARMS,27,1,1
24228,ARMS,27,2,2
24229,NDPS,8,1,1
24229,POCSO,6,2,2
24229,IT,66D,3,3
24230,NDPS,20,1,1
24230,POCSO,6,2,2
24231,NDPS,8,1,1
24231,ARMS,25,2,2
24232,MV,184,1,1
24233,IPC,376,1,1
24233,NDPS,22,2,2
24234,ARMS,25,1,1
24234,NDPS,8,2,2
24234,IPC,406,3,3
24235,IPC,302,1,1
24236,POCSO,4,1,1
24237,ARMS,25,1,1
24237,IT,67,2,2
24238,NDPS,21,1,1
24239,ARMS,25,1,1
24239,NDPS,8,2,2
24239,IT,66C,3,3
24240,IPC,392,1,1
